"distance","distance_wr","train_performance","test_performance"
9.10822365800361,7.8563584034847,-3.49728071624896,-3.34412506059664
111.722572227265,101.731473447811,-3.4612114431989,-3.30160354047943
5.12489485079069,3.53353482831358,-3.44497062233312,-3.46196353443211
7.12371892851827,6.11435457543973,-3.42671626044521,-3.50347407896318
102.850662568734,94.3071684673296,-3.47139691334956,-3.3201159807749
105.317511495672,95.2480378683773,-3.52797032877236,-3.19374365791849
7.42567545792318,6.02094979736122,-3.48147981457623,-3.37139102581324
4.95586164508316,3.36746583840024,-3.424277554975,-3.51325330536534
5.78645043848281,4.0908830481542,-3.46408268562701,-3.41406617714374
4.99466699152153,3.23373084465674,-3.44537620840333,-3.46082847430516
10.5279137710384,9.6198436291329,-3.46433400180018,-3.41051203004178
5.10917820055355,3.42323084205933,-3.45569970057067,-3.43046928991538
8.96130123027074,8.06360377386904,-3.44653253501973,-3.4580874569326
105.002877367776,95.343299794747,-3.54493501837395,-3.17714361755751
8.34037667996251,7.60982446723794,-3.40448495311781,-3.56299934381671
4.80616627827172,3.20034535627722,-3.42593052430899,-3.51027609688633
119.985423076835,109.038691490966,-3.5099175015479,-3.20132300402639
5.55739681688658,3.87263992482239,-3.46438092689351,-3.41101684033323
5.1834690496525,3.48626907502234,-3.44976680446269,-3.45038599599976
5.22854243193204,3.71670156103592,-3.43579952288823,-3.48252388570696
106.005570648665,96.9210555607457,-3.48581878225732,-3.28134003011121
5.02522722174026,3.43563673204124,-3.43375615876567,-3.48638837331217
104.073907344925,94.3319511632365,-3.46340380328035,-3.30599476665885
5.2564431885539,3.43250870005772,-3.46232807820698,-3.42038735798044
7.5588492445529,6.31801285680765,-3.47172576750568,-3.39956850545129
122.927777315084,112.688069938014,-3.47477928700539,-3.27171353562817
105.778706341926,96.7483154372606,-3.48890684391445,-3.27850339673262
4.85395043201049,3.25012405774136,-3.44505597810662,-3.46185805995707
10.0803023356169,9.16466012011463,-3.46626313976879,-3.40822460648611
9.38926665566536,8.50144573731049,-3.42863604950349,-3.500984971327
122.222779556617,111.373229389663,-3.53739039643031,-3.16455597360581
5.43558528010005,3.37182969456592,-3.48457039948295,-3.37270740416222
10.1670228418304,9.27375694587571,-3.44779813745327,-3.45034976064618
5.54819284806707,3.77593575336331,-3.46773796410508,-3.40846149407448
117.329488578856,108.237582445971,-3.48114890067645,-3.28601526676645
107.041084457704,97.5836992585293,-3.47047856704315,-3.29892891338321
105.568189402341,96.8549811813273,-3.47239144055963,-3.3133619785337
123.420136646769,112.995778986975,-3.46745494849874,-3.28090994903569
103.918998688119,94.0132933464015,-3.49798163205127,-3.24218272461908
9.06795407073356,7.93562942652788,-3.47456987822233,-3.39520105822301
105.176729277651,96.6460558072698,-3.50793791722417,-3.25540180643234
6.96477315645667,5.7635831422929,-3.45645840129985,-3.43583387262678
5.04344564870754,3.28813504813168,-3.44749379173856,-3.45610775353144
9.18726733186579,8.00420126419539,-3.49970285828954,-3.3390448659955
7.07390692109003,5.93425383924613,-3.43607971659727,-3.47854893998953
9.14713695319366,8.25182249630277,-3.43214114277342,-3.49123972176622
